id,ic,ev,label
chr5_f_c93912,1.3,0,No
chr5_f_c94130,1,0,No
chr5_f_c94224,1.3,0,No
chr5_f_c94263,3,0,No
chr5_f_c94266,1.7,0,No
chr5_f_c94319,1,0,No
chr5_f_c94413,3,0,No
chr5_f_c9446,1.3,0,No
chr5_f_c94496,9.7,0,No
chr5_f_c94536,4,0,No
chr5_f_c94637,14.7,0,No
chr5_f_c94665,1.3,0,No
chr5_f_c94671,1,0,No
chr5_f_c94721,1,0,No
chr5_f_c9475,7.3,0,No
chr5_f_c94770,5.7,0,No
chr5_f_c94851,2.3,0,No
chr5_f_c94852,1.3,0,No
chr5_f_c94853,1,0,No
chr5_f_c94914,1.7,0,No
chr5_f_c94977,2.3,0,No
chr5_f_c94978,1,0,No
chr5_f_c95032,1,0,No
chr5_f_c95057,2,0,No
chr5_f_c95090,1.7,0,No
chr5_f_c95250,1.3,0,No
chr5_f_c9545,1.3,0,No
chr5_f_c95573,3,0,No
chr5_f_c95576,4.3,1,Yes
chr5_f_c95612,1,0,No
chr5_f_c95873,1.3,0,No
chr5_f_c95877,1,0,No
chr5_f_c95894,1,0,No
chr5_f_c9598,1,0,No
chr5_f_c96109,1.7,0,No
chr5_f_c96209,2,0,No
chr5_f_c96367,9.3,0,No
chr5_f_c96386,2.3,0,No
chr5_f_c96429,4.7,0,No
chr5_f_c96539,1,0,No
chr5_f_c96619,3,0,No
chr5_f_c96709,3,0,No
chr5_f_c96793,1,0,No
chr5_f_c97046,3.3,0,No
chr5_f_c97115,2.3,0,No
chr5_f_c9726,3.3,0,No
chr5_f_c9732,23,0,No
chr5_f_c97654,5.3,0,No
chr5_f_c97683,2,0,No
chr5_f_c97710,1,0,No
chr5_f_c97750,1.3,0,No
chr5_f_c97807,1.3,0,No
chr5_f_c97830,1.3,0,No
chr5_f_c9801,1.3,0,No
chr5_f_c98028,1.3,0,No
chr5_f_c98066,3.3,0.5,No
chr5_f_c98170,4.3,0,No
chr5_f_c98182,1,0,No
chr5_f_c98192,1,0,No
chr5_f_c98221,2,0,No
chr5_f_c98302,4.7,0,No
chr5_f_c98525,2,0,No
chr5_f_c98589,63,0,No
chr5_f_c98654,3,0,No
chr5_f_c9881,208.3,0,No
chr5_f_c98814,3,1,Yes
chr5_f_c99014,6.3,0,No
chr5_f_c99116,1,0,No
chr5_f_c99199,8.7,0,No
chr5_f_c99250,4.3,0.5,No
chr5_f_c99297,1.3,0,No
chr5_f_c993,1.7,0,No
chr5_f_c99379,17.7,0,No
chr5_f_c99381,3.3,0,No
chr5_f_c9950,1.7,0,No
chr5_f_c9960,1,0,No
chr5_f_c99610,1,0,No
chr5_f_c99703,1,0,No
chr5_f_c99723,6,0,No
chr5_f_c99728,3,0,No
chr5_f_c99741,1,0,No
chr5_f_c99811,2.3,0,No
chr5_r_c100023,12.7,0,No
chr5_r_c100167,11,0,No
chr5_r_c100345,1.3,0,No
chr5_r_c100362,1.3,0,No
chr5_r_c100364,4.7,0,No
chr5_r_c100501,1.3,0,No
chr5_r_c100615,1,0,No
chr5_r_c100789,1.3,1,Yes
chr5_r_c100974,1.3,0,No
chr5_r_c101066,5,0,No
chr5_r_c101116,1,0,No
chr5_r_c101308,2,0,No
chr5_r_c101335,13.7,0,No
chr5_r_c101336,2.3,0,No
chr5_r_c101368,1,0,No
chr5_r_c101372,10.3,0,No
chr5_r_c101391,4,0,No
chr5_r_c101400,5,0,No
chr5_r_c10149,1.7,0,No
chr5_r_c101509,1.7,1.5,Yes
chr5_r_c101600,1.3,4,Yes
chr5_r_c101618,11.7,0.5,No
chr5_r_c102034,619,0.5,No
chr5_r_c102155,1,0,No
chr5_r_c102171,2,0,No
chr5_r_c1024,1,0,No
chr5_r_c102660,1.3,0,No
chr5_r_c10271,1.3,0,No
chr5_r_c102768,1,0,No
chr5_r_c103098,2.7,0,No
chr5_r_c103111,816.7,0.5,No
chr5_r_c103124,377.7,572.5,Yes
chr5_r_c103126,1,0,No
chr5_r_c103141,4,0,No
chr5_r_c103191,174.3,0.5,No
chr5_r_c103197,5,0,No
chr5_r_c103215,155.7,284.5,Yes
chr5_r_c103216,288.7,23.5,Yes
chr5_r_c103227,143,3,Yes
chr5_r_c103241,3,2,Yes
chr5_r_c103293,211.3,595,Yes
chr5_r_c103301,683.3,262,Yes
chr5_r_c103302,242,592.5,Yes
chr5_r_c103303,1.3,0,No
chr5_r_c103344,2.7,0,No
chr5_r_c103371,1.3,0,No
chr5_r_c103372,137.3,0.5,No
chr5_r_c103384,513,3.5,Yes
chr5_r_c103386,1.3,0,No
chr5_r_c103387,1,0,No
chr5_r_c103432,1.3,0,No
chr5_r_c10454,2,0,No
chr5_r_c10461,1,0,No
chr5_r_c10599,2.3,0,No
chr5_r_c10653,1,0,No
chr5_r_c10722,4.3,0,No
chr5_r_c10760,2.3,0,No
chr5_r_c10770,7,0,No
chr5_r_c10818,1.3,0,No
chr5_r_c10848,5.7,0.5,No
chr5_r_c10873,23.3,0,No
chr5_r_c10876,3.7,0,No
chr5_r_c10934,2.3,0,No
chr5_r_c11086,5.7,0,No
chr5_r_c11167,15.7,0,No
chr5_r_c11168,1.7,0,No
chr5_r_c11428,2.7,0,No
chr5_r_c1143,1,0,No
chr5_r_c11473,1.3,0,No
chr5_r_c11483,7,0,No
chr5_r_c115,1,0.5,No
chr5_r_c11718,2.7,0,No
chr5_r_c11822,2.7,0,No
chr5_r_c11841,15,0,No
chr5_r_c1199,1.3,0,No
chr5_r_c12011,57.7,5,Yes
chr5_r_c12153,1.3,0,No
chr5_r_c12254,3.7,0,No
chr5_r_c12349,2,0,No
chr5_r_c12463,8,0,No
chr5_r_c12631,4,0,No
chr5_r_c12694,1.3,0,No
chr5_r_c12721,1.7,0,No
chr5_r_c12765,1.7,0,No
chr5_r_c12932,2,0,No
chr5_r_c13188,2.7,0,No
chr5_r_c13210,27.7,0,No
chr5_r_c13296,1,0,No
chr5_r_c13320,1.3,0,No
chr5_r_c13462,1.3,0,No
chr5_r_c13591,3.3,0,No
chr5_r_c1369,1,0,No
chr5_r_c13746,2,0,No
chr5_r_c13764,2.3,0,No
chr5_r_c14008,2.3,0,No
chr5_r_c14141,1,0,No
chr5_r_c14179,1,0,No
chr5_r_c14180,4,0,No
chr5_r_c14328,1.3,0,No
chr5_r_c14367,34.3,0,No
chr5_r_c14418,1.7,0,No
chr5_r_c14481,3.3,0,No
chr5_r_c14674,2.3,3.5,Yes
chr5_r_c15079,3,0,No
chr5_r_c15106,6.3,0,No
chr5_r_c15557,4.3,0,No
chr5_r_c15583,6,0,No
chr5_r_c15703,6.3,0,No
chr5_r_c15707,6.3,0,No
chr5_r_c15732,1.3,0,No
chr5_r_c15764,1,0,No
chr5_r_c15768,1.3,0,No
chr5_r_c15812,13.7,0,No
chr5_r_c15830,1,0,No
chr5_r_c15837,1.7,0,No
chr5_r_c15883,1,0,No
chr5_r_c15885,2,0,No
chr5_r_c1591,1,0,No
chr5_r_c15975,1,0,No
chr5_r_c16180,1,0,No
chr5_r_c16280,1,0,No
chr5_r_c16296,3.7,0,No
chr5_r_c16325,1,0,No
chr5_r_c16431,1.7,0,No
chr5_r_c16452,3.7,0,No
chr5_r_c16618,1.7,0,No
chr5_r_c16652,1,0,No
chr5_r_c16787,1,0,No
chr5_r_c16798,10.7,11.5,Yes
chr5_r_c16842,16.3,0,No
chr5_r_c16910,1,0,No
chr5_r_c16938,19.7,0,No
chr5_r_c16965,18.3,0,No
chr5_r_c16985,2.7,0,No
chr5_r_c17108,1.3,0,No
chr5_r_c17129,1.7,0,No
chr5_r_c17137,4.3,0,No
chr5_r_c17159,33.3,0,No
chr5_r_c17286,1,0,No
chr5_r_c17395,1.7,0,No
chr5_r_c17579,29,0,No
chr5_r_c17591,1.7,0,No
chr5_r_c17698,4.3,45.5,Yes
chr5_r_c17842,7.7,0,No
chr5_r_c17904,12,0,No
chr5_r_c17915,1.3,0,No
chr5_r_c18018,50.7,0,No
chr5_r_c18033,1.3,0,No
chr5_r_c1807,1,0,No
chr5_r_c18186,1.3,0,No
chr5_r_c18208,1,0,No
chr5_r_c18216,5.3,0,No
chr5_r_c18240,2,0,No
chr5_r_c1833,4,0,No
chr5_r_c18390,2.3,0,No
chr5_r_c18399,1,0,No
chr5_r_c18529,16.7,0,No
chr5_r_c18559,3,0,No
chr5_r_c18577,1.3,0,No
chr5_r_c18610,2,0,No
chr5_r_c18788,5,0,No
chr5_r_c19154,2.3,0,No
chr5_r_c1918,6.7,0,No
chr5_r_c19322,6.3,0,No
chr5_r_c19734,4.7,0,No
chr5_r_c19755,1,0,No
chr5_r_c19838,1.3,0,No
chr5_r_c19871,1,0,No
chr5_r_c19883,1.3,0,No
chr5_r_c19979,1.3,0,No
chr5_r_c20020,1,0,No
chr5_r_c20036,5,0,No
chr5_r_c20108,1,0,No
chr5_r_c20121,3.3,0,No
chr5_r_c20239,3,0,No
chr5_r_c20497,9.7,0,No
chr5_r_c20520,16.3,0,No
chr5_r_c20522,1.3,0,No
chr5_r_c20615,1,0,No
chr5_r_c2064,1,0,No
chr5_r_c20746,5,0,No
chr5_r_c20755,4.3,0.5,No
chr5_r_c20788,1.7,0,No
chr5_r_c20789,3.7,0,No
chr5_r_c20798,1.3,0,No
chr5_r_c20924,1.3,0,No
chr5_r_c20925,1.7,0.5,No
chr5_r_c20926,2,0,No
chr5_r_c20946,1.3,0,No
chr5_r_c20990,1.7,0,No
chr5_r_c210,1,0,No
chr5_r_c2135,2.7,0,No
chr5_r_c21628,1.7,0,No
chr5_r_c21651,1.3,0,No
chr5_r_c21658,23.3,0,No
chr5_r_c21709,4,0,No
chr5_r_c21892,1.7,0,No
chr5_r_c22080,15.7,0,No
chr5_r_c22082,5.7,0,No
chr5_r_c22520,3.7,0,No
chr5_r_c22550,1.3,0,No
chr5_r_c2260,1.7,0.5,No
chr5_r_c22680,1.7,0,No
chr5_r_c22883,1.3,0,No
chr5_r_c22901,3.3,0,No
chr5_r_c22948,5.7,2.5,Yes
chr5_r_c23138,6.3,0,No
chr5_r_c23159,1.7,0,No
chr5_r_c23269,1,0,No
chr5_r_c2327,2,0,No
chr5_r_c2339,2.3,0,No
chr5_r_c23395,115.3,0,No
chr5_r_c23409,1.7,0,No
chr5_r_c23459,1.7,0,No
chr5_r_c23466,1.3,0,No
chr5_r_c23490,2,0,No
chr5_r_c23573,2.3,0,No
chr5_r_c23661,14,0,No
chr5_r_c23776,1,0,No
chr5_r_c23777,3.3,0,No
chr5_r_c23824,3,0,No
chr5_r_c24034,1,0,No
chr5_r_c24123,1,0.5,No
chr5_r_c24177,3,0,No
chr5_r_c24225,1.7,0,No
chr5_r_c24252,2.7,0,No
chr5_r_c24347,11.3,0,No
chr5_r_c24382,2.3,0,No
chr5_r_c24582,1,0,No
chr5_r_c24683,1.7,0,No
chr5_r_c24820,2.3,0,No
chr5_r_c24841,1.3,0,No
chr5_r_c24857,1,0,No
chr5_r_c24986,1,0,No
chr5_r_c25116,44.7,19,Yes
chr5_r_c25304,4,0,No
chr5_r_c25353,2.7,0,No
chr5_r_c25520,2.7,0,No
chr5_r_c25565,21.7,0,No
chr5_r_c25669,1.7,0,No
chr5_r_c25710,1.7,0,No
chr5_r_c25719,1.3,0,No
chr5_r_c25898,2,0,No
chr5_r_c25919,4.7,0,No
chr5_r_c25923,1.7,0,No
chr5_r_c2615,5.7,11.5,Yes
chr5_r_c26448,19,0,No
chr5_r_c26536,3.3,0,No
chr5_r_c26559,1.3,0,No
chr5_r_c26585,6,0.5,No
chr5_r_c26618,1.3,0,No
chr5_r_c2665,1.7,0,No
chr5_r_c26759,10.3,0,No
chr5_r_c26791,3.3,0,No
chr5_r_c26804,1.3,0,No
chr5_r_c26917,1.3,0,No
chr5_r_c26942,1.3,0,No
chr5_r_c26990,2,0,No
chr5_r_c27018,1.3,0,No
chr5_r_c27050,14,0,No
chr5_r_c27096,3,0,No
chr5_r_c27117,1,0,No
chr5_r_c27119,1.3,0,No
chr5_r_c27244,5.7,0,No
chr5_r_c27257,3,0,No
chr5_r_c27373,3,0,No
chr5_r_c27451,7,0,No
chr5_r_c27527,14,0,No
chr5_r_c27625,1.3,0,No
chr5_r_c27647,1,0,No
chr5_r_c27691,1,0,No
chr5_r_c27731,1.3,0,No
chr5_r_c27745,2.7,0,No
chr5_r_c27817,1.7,0,No
chr5_r_c27900,1.7,0,No
chr5_r_c27902,10,0,No
chr5_r_c27952,5,0,No
chr5_r_c27986,1,0,No
chr5_r_c28009,17.3,10,Yes
chr5_r_c28014,1,0,No
chr5_r_c28052,1.3,0,No
chr5_r_c28122,3,0,No
chr5_r_c28239,4.7,0,No
chr5_r_c28308,1.3,1,Yes
chr5_r_c2832,1,0,No
chr5_r_c28375,6,0,No
chr5_r_c28418,17,0,No
chr5_r_c28503,12.3,0,No
chr5_r_c28505,2.3,0,No
chr5_r_c28508,15,0,No
chr5_r_c28632,18.3,0,No
chr5_r_c28767,2.3,0,No
chr5_r_c28821,3.3,0,No
chr5_r_c28830,1.3,0,No
chr5_r_c28908,2.3,0,No
chr5_r_c28944,2,0,No
chr5_r_c29000,2,0,No
chr5_r_c29042,2.3,0,No
chr5_r_c29218,3.7,0,No
chr5_r_c29223,1,0,No
chr5_r_c29316,20.3,0,No
chr5_r_c29371,81,0,No
chr5_r_c29526,4.7,0,No
chr5_r_c29530,1.3,0,No
chr5_r_c2968,1.7,0,No
chr5_r_c29696,4.3,0.5,No
chr5_r_c29830,1,0,No
chr5_r_c2993,5,0.5,No
chr5_r_c29972,1.7,0,No
chr5_r_c30246,1,0,No
chr5_r_c30306,2,0,No
chr5_r_c30503,2,0,No
chr5_r_c30585,1.3,0,No
chr5_r_c30589,2.3,0,No
chr5_r_c30595,1,0,No
chr5_r_c30609,3.3,0,No
chr5_r_c30621,1,0,No
chr5_r_c30622,1.7,0,No
chr5_r_c30623,1.7,0,No
chr5_r_c30635,1,0,No
chr5_r_c30651,5.7,0,No
chr5_r_c3073,25.7,0,No
chr5_r_c30923,1.7,0,No
chr5_r_c31321,191.7,0,No
chr5_r_c31382,1,0,No
chr5_r_c31406,1.7,0,No
chr5_r_c31441,1,0,No
chr5_r_c31529,1,0,No
chr5_r_c31541,1,0,No
chr5_r_c3160,8,0,No
chr5_r_c31797,13.3,0.5,No
chr5_r_c31827,17.3,0,No
chr5_r_c3188,1,0,No
chr5_r_c31937,1.3,0,No
chr5_r_c31957,1,0,No
chr5_r_c31965,2.3,0,No
chr5_r_c32155,3.3,0.5,No
chr5_r_c32183,1.3,0,No
chr5_r_c32373,2.3,0,No
chr5_r_c32382,59,0,No
chr5_r_c32613,1.7,0,No
chr5_r_c32617,1.7,0,No
chr5_r_c32670,186,0,No
chr5_r_c3272,1.3,0.5,No
chr5_r_c33256,17.7,0,No
chr5_r_c33357,1,0,No
chr5_r_c33433,1,0,No
chr5_r_c33485,43.3,0,No
chr5_r_c33666,1,0.5,No
chr5_r_c33771,6,0,No
chr5_r_c33870,47.7,0,No
chr5_r_c33884,1.3,0,No
chr5_r_c33909,3.3,0,No
chr5_r_c33946,4.3,0,No
chr5_r_c34094,18.7,0,No
chr5_r_c34306,58,0,No
chr5_r_c34315,21,0,No
chr5_r_c34332,7.3,0,No
chr5_r_c34507,6.7,0,No
chr5_r_c34540,1,0,No
chr5_r_c34544,1.7,0,No
chr5_r_c34676,1.7,18,Yes
chr5_r_c34740,1.3,0,No
chr5_r_c34775,2,0,No
chr5_r_c34780,2.3,1,Yes
chr5_r_c34865,3,0,No
chr5_r_c3490,9.7,0,No
chr5_r_c3497,2.3,0,No
chr5_r_c35016,1.3,0,No
chr5_r_c35128,2.7,0,No
chr5_r_c35223,3.7,0,No
chr5_r_c35400,1,0,No
chr5_r_c35875,1,0,No
chr5_r_c35951,1,0,No
chr5_r_c36021,3,0,No
chr5_r_c36309,3,0,No
chr5_r_c36421,1.7,0,No
chr5_r_c36498,6,0,No
chr5_r_c36553,1,0,No
chr5_r_c36583,1.7,0,No
chr5_r_c36645,1.7,0,No
chr5_r_c36891,7.3,0,No
chr5_r_c36945,1.3,0,No
chr5_r_c36973,2,0,No
chr5_r_c37027,1,0,No
chr5_r_c37156,5.7,0,No
chr5_r_c37213,3,0,No
chr5_r_c37245,1.3,0,No
chr5_r_c37304,1,0,No
chr5_r_c37345,1.3,0,No
chr5_r_c37662,3.7,0,No
chr5_r_c37725,1,0,No
chr5_r_c37727,1,0,No
chr5_r_c37852,4.3,0,No
chr5_r_c37864,1,0,No
chr5_r_c3795,2.7,0,No
chr5_r_c38276,1.7,0,No
chr5_r_c38288,1,0,No
chr5_r_c38320,4.7,0,No
chr5_r_c38406,1,0,No
chr5_r_c38580,1.7,0,No
chr5_r_c38671,1.3,0,No
chr5_r_c38708,13.7,0,No
chr5_r_c38709,36.7,0.5,No
chr5_r_c38878,5,0,No
chr5_r_c38931,1.3,0,No
chr5_r_c3911,3.3,0,No
chr5_r_c39147,1,0,No
chr5_r_c39342,9.3,0,No
chr5_r_c39347,1.7,0,No
chr5_r_c3961,11.3,0,No
chr5_r_c39735,3.3,0,No
chr5_r_c39756,3,0,No
chr5_r_c39757,1.7,0,No
chr5_r_c39759,4.7,0,No
chr5_r_c39762,3.3,0,No
chr5_r_c39763,1,0,No
chr5_r_c39771,1,0,No
chr5_r_c39977,5.3,24,Yes
chr5_r_c40028,2.7,0,No
chr5_r_c40032,2,0,No
chr5_r_c40076,8.7,0,No
chr5_r_c40106,6.3,0,No
chr5_r_c40170,2.7,0,No
chr5_r_c40195,4.3,0,No
chr5_r_c40197,4.3,0,No
chr5_r_c40262,1.7,0,No
chr5_r_c40316,1,0,No
chr5_r_c40467,1.7,0,No
chr5_r_c40624,8.3,38.5,Yes
chr5_r_c40628,1.7,0,No
chr5_r_c40665,7,0,No
chr5_r_c40731,8,0,No
chr5_r_c40840,4.7,0,No
chr5_r_c41229,3.7,0,No
chr5_r_c41253,9.7,0,No
chr5_r_c41597,2,0,No
chr5_r_c41786,2,0,No
chr5_r_c41944,1.3,0,No
chr5_r_c41969,3.3,0,No
chr5_r_c42105,1,0,No
chr5_r_c42180,1,0,No
chr5_r_c42373,1,0,No
chr5_r_c42393,2.3,0,No
chr5_r_c42546,1,0,No
chr5_r_c42563,5.7,0,No
chr5_r_c42567,1.7,0,No
chr5_r_c42610,8.7,0,No
chr5_r_c42743,2.3,0,No
chr5_r_c42771,38.3,1.5,Yes
chr5_r_c42853,1,0,No
chr5_r_c42971,4,0,No
chr5_r_c43005,1.3,0,No
chr5_r_c43025,1,0,No
chr5_r_c43039,1,0.5,No
chr5_r_c43077,30.3,0,No
chr5_r_c43107,3.3,0,No
chr5_r_c43144,2,0,No
chr5_r_c43171,2,0,No
chr5_r_c43203,4.7,0,No
chr5_r_c43350,5,0,No
chr5_r_c43463,1.3,0,No
chr5_r_c4360,2,0,No
chr5_r_c43688,1,0,No
chr5_r_c43834,316.7,0.5,No
chr5_r_c43837,44.3,0,No
chr5_r_c43839,2,0,No
chr5_r_c43840,500.3,1.5,Yes
chr5_r_c43841,3270.7,6.5,Yes
chr5_r_c43842,1301.3,8,Yes
chr5_r_c43843,44,0.5,No
chr5_r_c43844,34.7,0,No
chr5_r_c43845,3.7,0,No
chr5_r_c43929,4.3,0,No
chr5_r_c43953,1.3,0,No
chr5_r_c44006,17.7,0,No
chr5_r_c44052,2.3,0.5,No
chr5_r_c44053,1,0,No
chr5_r_c44257,1,0,No
chr5_r_c44264,1.3,0,No
chr5_r_c44431,14,0,No
chr5_r_c44501,1.3,0,No
chr5_r_c44552,1,0,No
chr5_r_c44668,1.7,0,No
chr5_r_c44672,1,0,No
chr5_r_c44880,2,0,No
chr5_r_c44939,1.3,0,No
chr5_r_c44960,1.7,0,No
chr5_r_c44992,1,0.5,No
chr5_r_c45024,4.7,0,No
chr5_r_c45081,1.7,0,No
chr5_r_c45083,30.7,0,No
chr5_r_c45173,1,0,No
chr5_r_c45248,1,0,No
chr5_r_c45357,1.7,0,No
chr5_r_c45410,4.3,0,No
chr5_r_c45564,5.7,0,No
chr5_r_c45698,2.7,0,No
chr5_r_c45816,1.7,0,No
chr5_r_c45881,2.7,0,No
chr5_r_c45960,1,0,No
chr5_r_c4598,1.3,0,No
chr5_r_c45984,1.7,0,No
chr5_r_c46030,1,0,No
chr5_r_c46061,15,0,No
chr5_r_c46094,1,0,No
chr5_r_c46167,1,0,No
chr5_r_c46183,3.3,0,No
chr5_r_c46260,4.3,0,No
chr5_r_c46262,541.3,1147.5,Yes
chr5_r_c46265,1,0,No
chr5_r_c46293,4,0,No
chr5_r_c46320,70.7,0,No
chr5_r_c46436,1.7,0,No
chr5_r_c46645,1,0,No
chr5_r_c4677,8,0,No
chr5_r_c46781,1.3,0,No
chr5_r_c46848,1.3,0,No
chr5_r_c46934,2.7,0,No
chr5_r_c46975,3.7,0,No
chr5_r_c46998,1,0,No
chr5_r_c47118,6.3,0,No
chr5_r_c47181,1.3,0,No
chr5_r_c47243,1,0,No
chr5_r_c47336,32,0,No
chr5_r_c47617,1.3,0,No
chr5_r_c47705,1,0,No
chr5_r_c47738,1,0,No
chr5_r_c47766,11,0,No
chr5_r_c47799,6,0,No
chr5_r_c47960,4.3,0,No
chr5_r_c48014,2,0,No
chr5_r_c48074,2.7,0,No
chr5_r_c48211,1.3,0,No
chr5_r_c48217,1.3,0,No
chr5_r_c48273,1,0.5,No
chr5_r_c48346,3.7,0,No
chr5_r_c48350,1,0,No
chr5_r_c48364,1.7,0,No
chr5_r_c48651,1,0,No
chr5_r_c48665,1,0,No
chr5_r_c48668,1.3,0,No
chr5_r_c48722,2,0,No
chr5_r_c48781,3.3,0,No
chr5_r_c48785,1,0.5,No
chr5_r_c48879,1.7,0,No
chr5_r_c48901,1,0,No
chr5_r_c48907,1,0,No
chr5_r_c49073,3,0,No
chr5_r_c49109,3.7,0,No
chr5_r_c49136,1,0,No
chr5_r_c49233,11,0,No
chr5_r_c49266,1,0,No
chr5_r_c49456,4.3,0,No
chr5_r_c49563,15.3,0,No
chr5_r_c49626,25.7,0,No
chr5_r_c49927,1.7,0,No
chr5_r_c49994,29.3,0,No
chr5_r_c5001,2,0,No
chr5_r_c50030,8.3,0,No
chr5_r_c50033,1.3,0,No
chr5_r_c50038,3,0,No
chr5_r_c50040,4.3,0,No
chr5_r_c50041,6,0,No
chr5_r_c50044,6,1,Yes
chr5_r_c50046,2,0,No
chr5_r_c50054,4.7,0,No
chr5_r_c50056,8.7,0,No
chr5_r_c50059,6,0,No
chr5_r_c50061,22.7,0.5,No
chr5_r_c50062,6215.3,29.5,Yes
chr5_r_c50067,1.3,0,No
chr5_r_c50069,2,0,No
chr5_r_c50071,1.3,0,No
chr5_r_c50074,3.3,0,No
chr5_r_c50075,1,0,No
chr5_r_c50076,5.3,0,No
chr5_r_c50078,37.3,0,No
chr5_r_c50080,43.7,0,No
chr5_r_c50090,1.7,0,No
chr5_r_c50296,4.3,0,No
chr5_r_c50308,3.7,0,No
chr5_r_c50331,1,0,No
chr5_r_c50334,10.3,0,No
chr5_r_c50474,3.3,0,No
chr5_r_c50552,2.7,0,No
chr5_r_c5059,3.3,0.5,No
chr5_r_c50897,1.3,0,No
chr5_r_c50936,3.3,0,No
chr5_r_c50971,1.7,0,No
chr5_r_c51049,1,0,No
chr5_r_c51098,6.3,0,No
chr5_r_c51099,2,0,No
chr5_r_c51108,2.7,0,No
chr5_r_c51109,3,0,No
chr5_r_c51203,1,0,No
chr5_r_c51208,3.7,1.5,Yes
chr5_r_c5126,2.3,1.5,Yes
chr5_r_c51268,2,0,No
chr5_r_c5129,5.3,0,No
chr5_r_c51309,3.3,0,No
chr5_r_c51354,1.3,0,No
chr5_r_c51373,3,0,No
chr5_r_c51387,3,0,No
chr5_r_c51432,3.7,0,No
chr5_r_c51468,2,0,No
chr5_r_c51538,1,0.5,No
chr5_r_c51673,1.3,0,No
chr5_r_c51795,1,0.5,No
chr5_r_c51917,1.3,0,No
chr5_r_c51948,2,0,No
chr5_r_c52246,34.7,0,No
chr5_r_c52253,5.3,0,No
chr5_r_c52367,1.3,0,No
chr5_r_c52464,3,2,Yes
chr5_r_c52659,3,0.5,No
chr5_r_c52691,2.7,0,No
chr5_r_c52838,1.3,0,No
chr5_r_c52959,2.3,0,No
chr5_r_c53044,36.7,0.5,No
chr5_r_c53045,36,0.5,No
chr5_r_c53047,3.7,0,No
chr5_r_c53051,24.3,0,No
chr5_r_c53053,5,0,No
chr5_r_c53054,6,0,No
chr5_r_c53056,9,0,No
chr5_r_c53057,1.3,0,No
chr5_r_c53058,8.7,0,No
chr5_r_c53059,8.3,0,No
chr5_r_c53063,5.3,0,No
chr5_r_c53065,28.3,0,No
chr5_r_c53066,4.7,0,No
chr5_r_c53067,8.7,0,No
chr5_r_c53072,45,2,Yes
chr5_r_c53074,7.3,0,No
chr5_r_c53075,7.3,0.5,No
chr5_r_c53078,6,0,No
chr5_r_c53081,17.3,0.5,No
chr5_r_c53082,13.3,0,No
chr5_r_c53083,2,0,No
chr5_r_c53089,3.7,0,No
chr5_r_c53096,6,0,No
chr5_r_c53097,4,0,No
chr5_r_c53099,21.3,0.5,No
chr5_r_c53100,6.3,0,No
chr5_r_c53102,15,0.5,No
chr5_r_c53104,2,0,No
chr5_r_c53109,5,0.5,No
chr5_r_c53110,4,0,No
chr5_r_c53111,10.7,0,No
chr5_r_c53114,4.3,0,No
chr5_r_c53119,4.7,0,No
chr5_r_c53123,1,0,No
chr5_r_c53126,2.3,0,No
chr5_r_c53128,8.3,0.5,No
chr5_r_c53419,1.7,0,No
chr5_r_c5345,1.3,0,No
chr5_r_c53823,3.3,0,No
chr5_r_c53977,2,0,No
chr5_r_c53992,1,0,No
chr5_r_c54029,1.7,0,No
chr5_r_c54035,1,0,No
chr5_r_c54070,1.3,0,No
chr5_r_c54239,1,0,No
chr5_r_c54252,2.7,0,No
chr5_r_c54269,2,0,No
chr5_r_c54310,7,0,No
chr5_r_c54320,1.3,0,No
chr5_r_c54383,1.3,0.5,No
chr5_r_c54430,1,0,No
chr5_r_c54580,1,0,No
chr5_r_c54690,1.7,0.5,No
chr5_r_c54749,3.3,0,No
chr5_r_c55048,2.3,0,No
chr5_r_c5505,5.7,0,No
chr5_r_c55161,1,0,No
chr5_r_c5520,2,0,No
chr5_r_c55264,1.3,0,No
chr5_r_c55370,1.7,0,No
chr5_r_c55377,1.3,0,No
chr5_r_c55417,55.7,0,No
chr5_r_c55481,3.3,0,No
chr5_r_c55497,3.7,0,No
chr5_r_c55508,2,0,No
chr5_r_c55523,2,0,No
chr5_r_c55546,1.7,0,No
chr5_r_c55571,1.7,0,No
chr5_r_c55585,1.3,0,No
chr5_r_c56140,1.3,0,No
chr5_r_c56170,12,0,No
chr5_r_c56191,4.7,0,No
chr5_r_c56517,36,0,No
chr5_r_c56587,1,0,No
chr5_r_c56595,1.7,0,No
chr5_r_c56622,1,0,No
chr5_r_c5677,14.3,3.5,Yes
chr5_r_c56881,1,0,No
chr5_r_c57098,1.7,0,No
chr5_r_c5714,2.3,0,No
chr5_r_c57143,16.3,0,No
chr5_r_c57279,1.3,0,No
chr5_r_c57284,7,0,No
chr5_r_c57451,8.3,1.5,Yes
chr5_r_c57576,4.3,0,No
chr5_r_c57609,4.3,0,No
chr5_r_c57898,1.3,0,No
chr5_r_c57931,1,0,No
chr5_r_c58106,1,0,No
chr5_r_c58112,2.3,0,No
chr5_r_c58116,4,0,No
chr5_r_c58353,4,0,No
chr5_r_c58491,6,0,No
chr5_r_c58531,1,0,No
chr5_r_c5858,1.7,0,No
chr5_r_c58670,3.3,0,No
chr5_r_c58726,4.3,0,No
chr5_r_c58763,6.3,0,No
chr5_r_c58794,11,0,No
chr5_r_c58858,1.7,2,Yes
